,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueEliteMonsters,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redFirstBlood,redEliteMonsters,redHeralds,redTowersDestroyed,redAvgLevel,redTotalMinionsKilled,redTotalJungleMinionsKilled
7771,1,15,2,0,12,5,2,1,1,7.0,213,40,14,1,1,0,0,0,6.6,193,40
7772,0,16,1,0,5,5,0,0,0,6.8,236,48,37,3,1,2,1,0,7.2,225,52
7773,0,13,3,0,1,10,0,0,0,6.8,215,43,16,3,1,1,0,0,7.2,260,54
7774,1,16,3,1,6,2,1,1,0,7.2,247,57,15,4,0,0,0,0,6.6,212,49
7775,1,74,0,0,7,7,2,1,0,6.8,229,64,13,1,1,0,0,0,6.8,181,56
7776,0,13,2,0,1,6,1,0,0,6.8,220,56,17,1,1,0,0,0,7.2,223,67
7777,1,10,4,1,7,3,0,0,0,7.0,208,63,18,2,0,0,0,0,6.8,258,42
7778,1,15,3,1,5,1,0,0,0,7.2,250,52,16,1,0,0,0,0,6.8,243,52
7779,0,54,2,1,6,0,2,1,0,7.2,261,50,17,2,0,0,0,0,7.0,233,56
7780,0,79,1,1,11,14,0,0,0,5.6,158,28,28,3,0,1,1,2,7.0,203,34
7781,0,18,0,0,6,10,0,0,0,6.6,221,36,19,1,1,1,0,0,7.0,169,72
7782,0,17,2,1,4,9,0,0,0,6.6,195,44,28,5,0,0,0,0,7.0,250,48
7783,0,15,4,0,7,9,0,0,0,6.8,217,52,17,1,1,1,0,0,7.4,247,51
7784,0,57,1,0,4,5,1,0,0,7.0,242,56,18,4,1,0,0,0,7.0,226,60
7785,1,57,6,0,5,6,2,1,0,6.8,194,48,17,4,1,0,0,0,6.8,217,44
7786,1,13,3,0,7,10,1,1,0,6.8,184,35,85,1,1,0,0,0,7.2,195,48
7787,0,15,1,1,9,10,1,0,0,6.8,203,34,15,2,0,0,0,0,6.6,189,64
7788,1,15,1,0,8,7,1,0,0,7.2,242,52,14,3,1,0,0,0,6.6,170,40
7789,0,48,3,1,3,10,0,0,0,6.6,200,52,89,1,0,1,0,0,7.6,251,68
7790,0,19,1,0,2,10,1,0,0,6.4,203,55,14,4,1,1,1,0,6.8,229,48
7791,1,23,5,1,8,2,1,0,0,7.2,228,52,18,3,0,0,0,0,6.6,211,50
7792,0,16,4,0,5,8,1,0,0,6.8,227,56,16,3,1,0,0,0,7.4,249,56
7793,1,21,2,1,5,1,0,0,0,7.2,245,53,13,0,0,1,0,0,6.8,189,66
7794,1,15,1,0,7,5,0,0,0,7.0,218,40,15,1,1,1,0,0,6.8,208,46
7795,0,22,1,1,7,6,0,0,0,6.8,209,55,36,3,0,1,0,0,7.2,236,68
7796,1,22,2,0,6,6,0,0,0,7.0,180,49,14,4,1,1,0,0,6.6,227,36
7797,0,16,3,0,3,3,0,0,0,6.8,218,48,16,3,1,0,0,0,6.6,204,52
7798,0,25,4,1,4,8,1,1,0,6.4,220,37,16,6,0,0,0,0,6.4,198,44
7799,1,12,2,0,3,2,0,0,0,6.8,250,49,12,2,1,2,1,0,7.2,209,88
7800,1,17,6,1,8,8,0,0,0,6.8,221,50,11,2,0,1,0,0,7.2,221,50
7801,0,16,2,0,3,7,0,0,0,7.0,212,68,13,1,1,1,0,0,7.2,225,59
7802,1,20,2,1,11,5,1,1,0,7.0,217,43,15,3,0,0,0,0,6.4,219,51
7803,0,15,2,0,0,3,0,0,0,6.8,243,64,15,2,1,1,0,0,7.0,206,48
7804,1,15,3,1,4,4,1,1,0,7.2,242,59,20,2,0,1,0,0,7.2,242,64
7805,0,16,3,0,2,9,0,0,0,6.4,210,56,74,2,1,0,0,0,6.8,193,37
7806,0,47,1,0,3,3,1,0,0,7.0,260,54,35,24,1,1,1,0,7.2,242,80
7807,0,41,4,1,5,3,1,0,0,7.2,213,59,19,4,0,0,0,0,6.8,209,52
7808,1,18,2,0,9,9,1,0,0,7.0,218,62,17,3,1,0,0,0,6.6,197,61
7809,0,20,3,0,2,9,0,0,0,6.6,239,47,14,3,1,1,0,0,7.0,252,46
7810,0,43,3,0,1,14,0,0,0,6.0,187,28,15,5,1,1,0,0,7.4,222,63
7811,0,15,2,1,9,6,1,0,0,7.2,220,52,13,4,0,0,0,0,7.0,215,56
7812,0,15,2,0,4,8,0,0,0,6.6,228,49,16,4,1,0,0,0,7.0,224,49
7813,0,34,4,0,7,7,0,0,0,7.0,218,48,17,6,1,0,0,0,7.0,221,46
7814,1,16,3,1,4,4,1,1,0,7.4,259,60,9,2,0,0,0,0,6.8,229,44
7815,0,10,2,0,4,9,0,0,0,6.4,170,45,15,2,1,1,0,0,7.0,207,62
7816,0,12,3,1,4,7,0,0,0,6.8,205,52,14,0,0,2,1,0,6.8,229,54
7817,1,12,2,0,7,2,1,1,0,7.6,238,80,11,1,1,1,0,0,6.8,236,46
7818,1,16,4,1,9,3,1,0,0,7.2,261,52,14,2,0,0,0,0,6.4,199,48
7819,1,16,4,1,7,3,0,0,0,7.0,252,40,18,2,0,0,0,0,7.0,212,72
7820,0,15,4,1,7,9,0,0,0,7.0,204,56,18,4,0,1,0,0,7.2,188,64
7821,0,12,3,0,10,16,1,0,0,6.4,168,35,18,5,1,0,0,0,7.2,219,49
7822,1,13,2,1,5,1,1,0,0,7.2,232,62,20,1,0,0,0,0,6.8,207,63
7823,1,11,3,0,4,9,0,0,0,7.0,220,44,18,2,1,1,0,0,7.0,210,40
7824,1,16,0,1,7,0,0,0,0,7.4,247,56,79,1,0,1,0,0,6.8,196,70
7825,0,11,5,1,7,16,0,0,0,6.4,201,51,15,1,0,1,1,0,7.4,201,49
7826,0,16,2,0,7,8,0,0,0,6.4,175,40,32,6,1,1,0,0,6.8,238,48
7827,1,15,2,1,3,3,0,0,0,7.2,252,42,18,2,0,0,0,0,6.8,229,62
7828,0,16,2,1,5,5,1,1,0,6.8,203,60,15,5,0,1,0,0,6.8,220,52
7829,0,19,2,0,8,6,0,0,0,6.6,185,44,13,3,1,1,0,0,6.8,208,48
7830,1,26,1,1,9,5,1,0,0,7.0,195,45,14,6,0,0,0,0,6.4,166,36
7831,1,15,4,0,7,3,1,0,0,7.2,240,64,14,1,1,0,0,0,6.6,195,48
7832,0,16,1,1,4,10,0,0,0,6.8,248,57,16,4,0,2,1,0,7.6,221,58
7833,1,13,4,0,6,5,0,0,0,7.0,239,46,51,2,1,1,0,0,7.2,216,67
7834,0,17,5,1,5,1,1,0,0,7.0,223,44,69,2,0,0,0,0,6.8,225,59
7835,1,19,1,0,7,9,0,0,0,7.0,223,44,11,1,1,0,0,0,7.0,220,31
7836,0,51,5,0,6,5,0,0,0,7.0,195,68,22,3,1,1,0,0,6.8,232,48
7837,1,13,4,1,4,2,1,0,0,6.8,257,52,15,3,0,0,0,0,6.6,215,48
7838,1,40,3,1,8,4,0,0,0,7.0,214,36,16,0,0,0,0,0,6.6,186,51
7839,0,18,5,1,7,7,1,0,0,7.0,241,40,16,3,0,0,0,0,7.0,224,48
7840,0,42,3,0,7,8,0,0,0,6.8,197,47,15,4,1,1,0,0,6.6,192,43
7841,1,34,6,0,4,11,0,0,0,6.8,208,47,24,10,1,0,0,0,7.0,234,44
7842,1,15,1,0,4,6,0,0,0,7.0,217,55,22,3,1,1,0,0,7.2,221,52
7843,0,37,5,0,2,7,0,0,0,7.2,213,52,20,2,1,2,1,0,7.0,220,60
7844,1,18,5,0,9,6,2,1,0,7.4,241,52,14,6,1,0,0,0,6.6,206,48
7845,0,15,1,0,4,8,0,0,0,6.6,208,35,33,1,1,0,0,0,7.0,227,44
7846,1,19,2,1,7,4,1,0,0,7.0,242,56,26,4,0,0,0,0,7.0,194,47
7847,1,18,2,1,11,7,1,0,0,6.6,229,38,9,2,0,0,0,0,6.4,170,45
7848,1,13,1,1,7,4,2,1,0,7.2,196,56,17,2,0,0,0,0,6.8,241,45
7849,0,17,3,0,1,11,0,0,0,6.4,195,52,18,3,1,1,0,1,7.2,248,44
7850,1,15,0,1,14,3,1,0,0,7.6,237,73,14,3,0,0,0,0,6.6,193,40
7851,0,18,4,1,7,3,0,0,0,7.0,210,44,14,2,0,0,0,0,6.8,234,49
7852,1,15,3,1,6,8,1,0,0,6.8,199,45,19,1,0,0,0,0,6.8,210,41
7853,0,89,2,0,8,6,0,0,0,7.6,218,54,15,3,1,0,0,0,7.2,209,56
7854,0,15,1,0,0,9,0,0,0,6.4,194,60,12,2,1,1,0,0,7.4,226,52
7855,0,53,3,1,5,12,1,0,0,6.6,222,41,15,4,0,0,0,0,7.6,227,56
7856,1,36,3,0,4,5,1,1,0,7.2,255,68,13,12,1,1,0,0,6.4,182,52
7857,0,19,2,1,6,7,1,1,0,6.8,191,48,97,4,0,0,0,0,6.8,235,36
7858,0,10,0,1,8,8,1,1,0,7.0,203,48,29,1,0,1,0,0,7.0,180,56
7859,1,11,0,1,6,8,0,0,0,6.8,209,39,14,1,0,1,0,0,7.2,195,66
7860,0,12,1,0,3,9,0,0,0,6.6,183,66,15,1,1,0,0,0,7.4,207,46
7861,0,13,2,1,4,8,0,0,0,6.8,215,31,16,2,0,1,0,0,7.2,220,52
7862,1,17,4,1,9,8,0,0,0,7.4,248,65,17,5,0,2,1,0,7.0,240,56
7863,0,14,1,0,2,7,0,0,0,6.4,203,43,14,2,1,1,1,0,7.2,266,44
7864,0,15,1,1,5,5,1,0,0,7.2,225,62,14,0,0,0,0,0,7.0,202,57
7865,0,22,5,0,7,6,1,0,0,6.8,238,48,21,6,1,0,0,0,6.8,229,44
7866,0,15,3,1,6,5,2,1,0,6.8,215,46,15,2,0,0,0,0,6.8,220,58
7867,0,16,1,1,3,2,0,0,0,7.0,220,55,16,3,0,0,0,0,6.8,206,52
7868,1,14,3,1,7,1,1,0,0,7.0,230,36,36,4,0,1,1,0,6.8,218,48
7869,1,17,3,0,7,6,1,1,0,7.2,233,55,13,2,1,0,0,0,6.8,218,32
7870,0,40,3,0,11,9,1,0,0,7.2,190,65,45,11,1,0,0,0,7.0,164,48
7871,0,18,1,1,4,6,0,0,0,7.0,197,39,11,5,0,2,1,0,7.4,238,80
7872,1,15,1,1,8,6,0,0,0,7.0,251,40,15,1,0,0,0,0,6.4,176,52
7873,0,14,3,0,4,8,0,0,0,6.8,219,52,15,4,1,1,0,0,7.0,226,40
7874,1,51,4,1,7,5,0,0,0,7.4,239,54,13,1,0,0,0,0,6.6,192,50
7875,0,11,1,0,5,10,0,0,0,6.6,219,40,15,0,1,2,1,0,7.4,220,60
7876,0,16,1,1,11,11,2,1,0,7.0,174,64,34,4,0,0,0,0,7.4,188,44
7877,0,37,3,1,6,3,1,0,0,7.0,242,48,38,18,0,0,0,0,7.0,239,60
7878,1,19,3,0,11,5,0,0,0,7.4,244,40,15,4,1,0,0,0,6.4,187,56
7879,0,13,6,0,4,7,0,0,0,6.8,194,69,19,2,1,1,1,0,7.2,213,67
7880,1,13,1,0,4,7,0,0,0,6.8,199,72,14,3,1,0,0,0,7.0,255,48
7881,1,50,4,1,13,6,1,0,0,7.6,226,56,17,4,0,1,1,0,6.8,212,51
7882,1,13,3,0,6,2,0,0,0,7.2,268,52,82,1,1,0,0,0,6.6,209,38
7883,0,21,2,1,7,6,0,0,0,6.8,206,51,17,4,0,1,0,0,7.2,231,68
7884,0,17,2,0,3,9,0,0,0,6.6,203,45,13,4,1,1,0,0,7.2,234,52
7885,0,41,4,1,6,5,1,1,0,7.0,202,33,16,5,0,1,0,0,6.6,202,51
7886,0,18,2,0,9,14,1,1,0,6.4,159,26,17,3,1,1,0,0,6.8,185,39
7887,0,14,3,0,8,2,0,0,0,7.0,227,40,13,3,1,0,0,0,7.0,230,52
7888,1,16,2,1,11,6,1,0,0,7.2,218,42,18,0,0,0,0,0,6.6,205,40
7889,0,18,2,0,4,10,0,0,0,6.6,221,58,20,6,1,1,0,0,7.4,219,65
7890,0,27,1,0,7,3,0,0,0,7.2,224,66,16,3,1,1,0,0,7.0,211,66
7891,0,15,2,1,10,8,0,0,0,6.8,192,38,15,2,0,0,0,0,7.0,207,44
7892,1,17,3,1,5,0,1,1,1,7.6,229,60,17,3,0,0,0,0,6.6,220,52
7893,0,10,0,1,7,9,0,0,0,7.0,216,55,18,3,0,0,0,0,6.6,194,36
7894,0,70,6,0,1,7,1,0,0,6.8,210,63,20,7,1,0,0,0,7.4,252,52
7895,0,18,2,0,11,9,0,0,0,7.2,192,44,17,1,1,1,0,0,7.0,213,48
7896,0,14,0,0,4,3,0,0,0,6.8,246,36,35,2,1,0,0,0,6.8,211,56
7897,0,17,5,1,10,5,0,0,0,7.2,220,30,82,2,0,1,0,0,7.2,210,63
7898,0,16,3,0,6,5,1,0,0,7.0,206,36,12,5,1,0,0,0,6.8,217,59
7899,1,18,4,0,10,9,0,0,0,6.8,200,37,11,1,1,0,0,0,6.2,198,53
7900,1,16,4,1,5,6,1,1,0,6.8,207,60,14,4,0,1,0,0,7.0,173,50
7901,1,14,3,0,8,7,1,0,0,7.2,231,44,17,0,1,0,0,0,7.0,226,48
7902,1,86,4,0,4,5,1,0,0,6.8,213,49,19,3,1,0,0,0,7.0,238,33
7903,0,15,6,0,6,7,0,0,0,6.4,195,44,21,3,1,1,0,0,6.6,202,44
7904,1,19,5,1,12,3,1,0,0,7.4,258,63,16,4,0,1,1,0,6.0,179,32
7905,1,16,3,0,9,3,1,0,0,7.2,222,44,17,0,1,0,0,0,6.8,231,51
7906,0,12,2,1,1,6,0,0,0,6.6,217,69,13,3,0,1,0,0,7.2,227,68
7907,0,17,1,1,6,7,1,0,0,7.2,205,62,16,0,0,1,1,0,7.0,202,62
7908,1,17,3,1,4,4,0,0,0,7.0,241,42,11,0,0,1,0,0,6.8,198,67
7909,1,15,1,1,5,3,2,1,0,7.2,240,52,52,0,0,0,0,0,7.0,218,52
7910,0,144,4,1,4,7,1,0,0,7.2,230,42,14,3,0,0,0,0,7.4,225,66
7911,1,38,3,1,10,4,1,0,0,7.2,177,59,62,2,0,0,0,0,6.8,225,52
7912,1,22,3,0,12,6,0,0,0,6.8,205,31,15,1,1,0,0,0,6.4,190,57
7913,1,29,2,1,6,2,0,0,0,7.0,196,60,14,1,0,0,0,0,6.4,239,51
7914,1,16,0,1,5,6,1,0,0,7.2,234,60,16,1,0,0,0,0,7.0,245,55
7915,0,16,4,1,7,10,1,0,0,6.8,205,62,42,4,0,0,0,0,6.8,181,50
7916,0,14,4,0,4,11,0,0,0,6.6,210,39,19,2,1,1,0,0,7.0,226,36
7917,1,16,5,0,9,7,1,1,0,6.8,217,42,17,3,1,1,0,0,6.6,192,60
7918,0,15,3,0,3,5,0,0,0,6.8,206,65,60,1,1,1,0,0,7.0,257,62
7919,1,14,3,1,11,5,1,1,0,7.2,246,40,11,5,0,0,0,0,6.6,186,56
7920,0,41,22,1,6,7,0,0,0,6.8,212,46,41,0,0,0,0,0,7.2,235,53
7921,0,21,4,1,2,5,0,0,0,7.0,224,64,14,2,0,2,1,0,7.0,275,48
7922,0,14,6,0,1,7,0,0,0,6.4,220,48,18,1,1,1,0,0,7.0,235,56
7923,1,16,3,1,8,6,0,0,0,7.2,245,50,34,3,0,1,0,0,6.8,238,61
7924,1,13,0,0,11,2,1,0,0,7.4,233,60,13,1,1,0,0,0,6.8,219,60
7925,1,13,1,1,11,5,0,0,0,7.0,215,44,14,1,0,1,1,0,6.6,202,48
7926,1,15,4,1,9,6,2,1,0,6.6,187,49,20,2,0,0,0,0,6.4,204,44
7927,1,15,2,1,3,2,1,0,0,7.0,254,53,13,1,0,0,0,0,6.6,241,51
7928,0,12,4,0,4,8,1,1,0,6.8,211,44,17,0,1,1,0,0,7.0,240,48
7929,1,13,4,1,11,11,0,0,0,7.4,231,43,127,3,0,1,0,0,7.0,213,32
7930,1,35,5,0,8,5,1,0,0,7.2,224,60,16,4,1,0,0,0,6.6,179,34
7931,0,12,0,0,2,3,1,1,0,6.8,207,48,119,1,1,0,0,0,7.2,239,55
7932,0,14,3,1,5,8,0,0,0,6.4,169,52,17,2,0,0,0,0,7.2,235,52
7933,0,15,3,1,7,2,1,0,0,7.0,229,56,16,0,0,0,0,0,6.8,250,48
7934,0,38,2,1,6,13,1,0,0,6.6,165,56,14,1,0,0,0,0,7.4,238,40
7935,0,83,3,0,5,7,0,0,0,7.0,250,52,17,4,1,1,0,0,7.4,207,64
7936,0,17,5,0,6,12,0,0,0,6.6,209,52,47,5,1,1,0,0,7.0,167,44
7937,1,16,3,1,11,2,1,0,0,7.2,216,52,17,1,0,0,0,0,6.6,228,49
7938,0,63,1,1,3,2,0,0,0,7.0,246,65,15,4,0,1,0,0,7.0,248,62
7939,1,16,3,1,7,5,0,0,0,7.4,242,55,13,3,0,1,0,0,7.2,221,75
7940,0,14,2,0,4,6,0,0,0,6.8,247,62,16,3,1,1,0,0,7.0,244,60
7941,0,17,3,0,2,6,0,0,0,6.6,211,48,20,1,1,1,0,0,6.8,208,57
7942,1,17,1,1,7,6,1,0,0,7.2,240,48,14,2,0,0,0,0,7.0,177,49
7943,0,11,2,0,1,9,0,0,0,6.6,234,58,56,1,1,0,0,0,7.2,251,50
7944,1,13,0,1,4,4,1,0,0,6.8,228,44,14,1,0,0,0,0,7.0,220,59
7945,1,18,4,1,11,6,1,0,0,7.2,213,45,14,2,0,0,0,0,6.8,198,50
7946,1,18,4,1,7,2,1,0,0,7.0,246,52,13,3,0,0,0,0,6.6,211,52
7947,0,11,0,0,4,7,0,0,0,7.0,216,46,15,0,1,2,1,0,7.0,212,67
7948,1,15,4,0,11,9,1,1,0,6.8,190,40,19,3,1,0,0,0,6.8,192,27
7949,0,19,1,1,10,8,1,1,0,7.2,222,39,35,2,0,1,0,0,7.4,192,46
7950,1,13,1,1,6,4,2,1,0,7.6,214,72,24,1,0,0,0,0,7.4,241,69
7951,0,13,3,1,9,11,0,0,0,7.2,221,55,37,1,0,1,0,0,7.0,153,36
7952,1,18,3,1,6,6,0,0,0,7.4,218,52,14,5,0,1,0,0,7.0,213,56
7953,1,19,2,1,8,6,0,0,0,6.4,192,36,21,2,0,1,0,0,6.8,179,53
7954,1,12,2,1,12,5,2,1,0,6.6,202,57,14,1,0,0,0,0,6.8,187,52
7955,0,12,0,1,3,3,0,0,0,7.0,182,64,16,2,0,0,0,0,7.0,234,60
7956,1,12,4,1,10,4,1,0,0,7.6,229,51,15,2,0,0,0,0,6.6,176,52
7957,0,14,0,1,6,4,1,0,0,6.8,211,44,19,3,0,1,1,0,6.2,207,44
7958,1,18,4,1,4,1,1,0,0,7.2,248,61,14,3,0,0,0,0,7.0,262,64
7959,1,17,6,1,12,8,1,0,0,7.0,203,51,24,3,0,1,1,0,7.2,181,49
7960,0,53,1,0,6,10,1,1,0,6.8,193,50,13,2,1,0,0,0,7.4,225,52
7961,0,16,2,1,5,9,1,0,0,6.6,204,44,15,1,0,0,0,0,6.6,182,36
7962,1,47,0,1,5,3,0,0,0,6.8,205,48,12,3,0,0,0,0,6.8,218,48
7963,1,15,5,1,6,1,0,0,0,7.2,263,64,11,0,0,1,0,0,6.6,177,80
7964,1,19,5,0,11,10,0,0,0,7.0,234,44,22,3,1,1,0,0,6.8,205,60
7965,1,129,17,0,6,6,1,0,0,6.8,185,58,47,1,1,0,0,0,6.8,237,40
7966,1,23,4,1,7,5,1,0,0,6.8,247,40,15,6,0,0,0,0,6.4,194,29
7967,1,29,1,1,7,4,0,0,0,7.4,247,52,17,1,0,1,0,0,6.6,214,55
7968,0,15,13,0,5,5,1,1,0,7.4,240,55,43,2,1,1,0,0,7.2,273,58
7969,1,16,4,0,4,6,1,0,0,6.8,223,44,19,6,1,0,0,0,6.8,255,40
7970,1,18,2,0,3,1,0,0,0,7.0,201,49,11,2,1,1,0,0,6.8,248,58
7971,1,15,2,0,3,3,0,0,0,6.8,232,36,20,3,1,2,1,0,7.2,244,60
7972,1,17,8,0,8,8,0,0,0,7.0,216,44,21,3,1,0,0,0,7.4,253,52
7973,0,14,6,0,1,7,0,0,0,6.8,222,46,14,2,1,1,0,0,6.8,224,51
7974,0,17,4,0,1,10,0,0,0,6.8,244,52,21,2,1,1,0,0,7.2,216,55
7975,1,22,1,0,3,7,1,1,0,6.8,238,48,8,1,1,1,0,0,6.8,191,44
7976,0,25,4,0,3,6,0,0,0,7.0,226,66,16,3,1,1,0,0,7.2,263,64
7977,0,12,3,0,6,4,0,0,0,7.0,216,60,14,1,1,1,0,0,7.2,208,40
7978,0,17,2,0,4,9,2,1,0,6.6,217,48,14,4,1,0,0,0,7.2,216,48
7979,1,15,4,1,10,8,1,1,0,7.0,233,53,13,4,0,0,0,0,7.0,219,39
7980,1,14,4,0,4,10,1,0,0,6.8,211,49,14,0,1,0,0,0,7.4,216,62
7981,0,12,2,0,8,12,1,0,0,6.8,214,48,15,2,1,0,0,0,7.4,235,59
7982,1,15,4,0,7,4,0,0,0,6.8,228,40,18,4,1,1,0,0,6.4,206,55
7983,1,17,5,1,6,6,0,0,0,6.6,220,44,19,2,0,0,0,0,6.8,216,53
7984,1,37,1,0,9,11,1,0,0,6.6,179,36,16,15,1,0,0,0,7.0,200,52
7985,0,19,6,1,3,7,1,0,0,6.6,202,52,16,4,0,1,1,1,7.0,215,39
7986,1,17,4,1,8,4,1,0,0,7.0,204,52,19,4,0,0,0,0,6.6,211,44
7987,1,37,4,0,6,10,0,0,0,7.0,204,49,16,4,1,1,0,0,7.4,223,64
7988,0,16,2,0,3,6,0,0,0,6.4,209,40,17,2,1,1,1,0,6.8,204,51
7989,1,15,3,1,5,1,0,0,0,7.2,247,48,37,1,0,0,0,0,6.6,235,60
7990,0,19,1,0,2,1,1,0,0,6.8,244,47,38,4,1,0,0,0,6.8,247,60
7991,1,17,2,1,9,6,0,0,0,7.4,226,48,16,2,0,0,0,0,6.8,178,55
7992,0,85,0,1,6,2,1,0,0,7.0,208,50,12,1,0,0,0,0,6.2,203,46
7993,1,16,0,0,8,5,2,1,0,7.2,212,60,15,1,1,0,0,0,6.8,226,36
7994,1,16,4,1,6,7,0,0,0,7.2,235,60,14,3,0,0,0,0,7.0,207,60
7995,0,18,2,1,11,16,0,0,0,6.4,156,32,17,3,0,1,0,0,6.8,174,46
7996,1,26,3,1,10,2,1,1,0,6.8,210,42,18,6,0,0,0,0,6.8,228,48
7997,0,15,4,1,4,6,1,1,0,7.0,217,40,49,6,0,1,0,0,7.0,225,56
7998,0,19,7,0,3,4,0,0,0,6.8,243,48,14,2,1,1,0,0,6.8,220,60
7999,1,14,2,1,12,6,0,0,0,7.0,199,36,12,0,0,0,0,0,6.8,195,44
8000,0,13,1,0,11,16,0,0,0,6.8,171,44,17,2,1,1,1,0,7.0,205,36
8001,0,15,3,0,3,4,0,0,0,7.0,197,50,12,3,1,1,0,0,7.0,236,43
8002,0,12,3,0,4,6,0,0,0,6.0,178,28,22,1,1,1,1,0,7.0,223,52
8003,1,21,6,1,6,1,1,0,0,7.2,237,80,18,0,0,0,0,0,6.8,245,44
8004,0,17,2,0,6,8,0,0,0,7.2,233,42,13,2,1,0,0,0,7.4,201,52
8005,0,13,1,1,2,4,0,0,0,6.8,241,41,15,1,0,0,0,0,7.2,248,78
8006,1,20,3,1,11,1,1,0,1,7.4,231,38,17,0,0,0,0,0,6.4,223,57
8007,0,13,1,0,6,12,0,0,0,6.6,213,28,34,3,1,2,1,0,7.4,209,63
8008,1,66,2,1,10,3,1,1,0,7.0,212,51,13,0,0,1,0,0,6.8,217,52
8009,1,22,4,1,10,8,1,0,0,7.2,197,53,16,4,0,1,1,0,6.8,209,47
8010,0,13,2,1,3,9,0,0,0,6.6,212,48,13,2,0,1,0,0,7.6,218,80
8011,1,16,0,0,4,7,1,0,0,7.0,228,56,24,1,1,0,0,0,6.8,192,55
8012,1,18,1,1,10,4,2,1,0,7.6,234,68,14,1,0,0,0,0,6.8,209,54
8013,0,50,2,0,5,8,0,0,0,7.0,222,84,15,2,1,2,1,0,7.4,218,52
8014,0,48,4,0,5,10,1,0,0,6.2,201,24,14,3,1,0,0,1,7.2,201,64
8015,0,17,16,1,4,2,0,0,0,7.0,256,43,46,8,0,1,0,0,6.8,239,41
8016,1,16,3,1,5,5,0,0,0,6.8,189,55,24,3,0,1,0,0,7.0,216,54
8017,0,10,3,1,4,5,0,0,0,7.2,222,55,15,0,0,0,0,0,6.8,218,56
8018,0,15,3,1,4,0,0,0,0,6.8,220,62,14,2,0,0,0,0,6.6,206,44
8019,0,16,5,1,4,8,0,0,0,7.0,225,60,14,3,0,1,0,0,7.6,252,60
8020,1,16,11,0,9,7,0,0,0,7.4,226,60,43,2,1,0,0,0,6.8,206,44
8021,0,15,2,0,8,9,0,0,0,6.8,198,59,16,4,1,1,0,0,6.8,202,40
8022,0,13,4,1,4,12,1,1,0,6.6,198,48,23,2,0,0,0,1,7.2,221,40
8023,0,56,1,1,2,1,0,0,0,7.0,258,69,16,3,0,0,0,0,6.8,212,56
8024,1,19,3,0,6,6,0,0,0,7.0,212,45,15,6,1,1,0,0,6.8,205,46
8025,0,38,1,0,2,7,0,0,0,6.8,173,48,15,0,1,0,0,0,7.4,237,48
8026,0,21,4,1,5,2,1,0,0,7.0,229,64,17,0,0,0,0,0,6.6,221,44
8027,1,15,4,1,9,2,0,0,0,7.4,248,51,19,3,0,2,1,0,7.0,240,52
8028,0,16,2,1,8,13,0,0,0,7.2,217,55,12,4,0,1,0,1,7.4,219,40
8029,1,20,1,0,5,3,1,0,0,7.0,249,52,12,4,1,0,0,0,6.8,201,76
8030,0,26,3,0,4,6,0,0,0,7.0,242,52,16,1,1,1,0,0,7.4,230,52
8031,1,12,1,0,5,9,0,0,0,7.0,215,40,16,1,1,0,0,0,7.4,219,72
8032,1,15,16,1,10,7,1,0,0,7.0,242,47,38,2,0,0,0,0,6.6,197,48
8033,0,16,5,1,6,12,1,0,0,6.6,198,36,27,6,0,0,0,0,7.0,201,48
8034,0,19,0,1,6,8,1,0,0,7.0,233,48,165,1,0,0,0,0,7.2,243,48
8035,0,53,5,0,4,11,0,0,0,6.8,207,44,17,1,1,0,0,0,7.4,216,68
8036,1,15,3,0,4,7,0,0,0,6.8,214,56,15,2,1,1,0,0,7.0,207,43
8037,0,45,3,1,7,6,0,0,0,6.8,190,56,20,0,0,0,0,0,6.8,197,48
8038,1,13,1,1,7,5,1,0,0,7.0,204,64,11,1,0,0,0,0,7.0,194,64
8039,0,60,3,0,7,4,1,0,0,7.0,221,51,14,2,1,0,0,0,6.8,210,52
8040,1,17,5,0,6,1,1,0,0,6.8,194,51,17,1,1,0,0,0,6.6,252,72
8041,0,15,2,1,4,3,1,0,0,6.8,211,58,16,4,0,0,0,0,7.0,248,54
8042,1,48,0,0,4,5,1,0,0,7.0,195,72,13,2,1,0,0,0,7.0,228,63
8043,0,15,1,1,2,3,0,0,0,7.2,232,56,33,1,0,0,0,0,6.8,248,56
8044,0,17,1,1,3,8,0,0,0,6.4,208,44,14,4,0,1,0,1,7.4,254,74
8045,1,16,3,0,6,6,1,1,0,7.0,220,36,17,4,1,0,0,0,7.0,214,50
8046,0,12,1,0,7,10,0,0,0,7.0,204,42,230,1,1,0,0,0,7.0,247,44
8047,0,20,1,1,12,4,2,1,0,7.2,225,66,83,3,0,0,0,0,6.8,203,60
8048,1,18,1,0,6,6,1,0,0,7.0,206,64,14,2,1,0,0,0,7.2,225,68
8049,0,37,3,0,1,6,1,1,0,6.8,235,48,19,3,1,1,0,0,7.4,247,66
8050,0,16,0,1,6,11,0,0,0,6.6,188,31,14,4,0,1,0,0,7.2,227,68
8051,0,15,7,0,11,3,0,0,0,7.6,202,52,34,1,1,1,0,0,6.8,200,44
